,Name,Gender,Date,Location,Country,Nation,Category,Discipline,Position,FIS Points
0,Zehnder Lara,Female,23-02-2025,Lenzerheide,SUI,Switzerland,National Championships,Giant Slalom,9,84.10
1,Zehnder Lara,Female,22-02-2025,Lenzerheide,SUI,Switzerland,National Championships,Parallel Slalom,13,
