Date,Location,Country,Category,Discipline,Gender
2017-09-01,Treble,on,PARA,Slalom,Male
2017-09-01,Treble,on,PARA,Slalom,Female
2017-09-02,Treble,on,PARA,Slalom,Male
2017-09-02,Treble,on,PARA,Slalom,Female
2017-09-06,Corralco,CHI,PARA,Snowboardcross,Male
2017-09-06,Corralco,CHI,PARA,Snowboardcross,Female
2017-09-07,Corralco,CHI,PARA,Giant Slalom,Male
2017-09-07,Corralco,CHI,PARA,Giant Slalom,Female
2017-11-14,Landgraaf,NED,PARA,Slalom,Male
2017-11-14,Landgraaf,NED,PARA,Slalom,Female
2017-11-15,Landgraaf,NED,PARA,Slalom,Male
2017-11-15,Landgraaf,NED,PARA,Slalom,Female
2017-11-16,Landgraaf,NED,PARA,Slalom,Male
2017-11-16,Landgraaf,NED,PARA,Slalom,Female
2017-12-01,Changchengling,CHN,NC,Parallel GS,Male
2017-12-01,Changchengling,CHN,NC,Parallel GS,Female
2017-12-02,Changchengling,CHN,NC,Parallel Slalom,Male
2017-12-02,Changchengling,CHN,NC,Parallel Slalom,Female
2017-12-01,Pfelders,ITA,FIS,Parallel GS,Male
2017-12-01,Pfelders,ITA,FIS,Parallel GS,Female
2017-12-02,Pfelders,ITA,FIS,Parallel GS,Male
2017-12-02,Pfelders,ITA,FIS,Parallel GS,Female
2017-12-09,Hochfügen,GER,EC,Parallel GS,Male
2017-12-09,Hochfügen,GER,EC,Parallel GS,Female
2017-12-10,Hochfügen,GER,EC,Parallel GS,Male
2017-12-10,Hochfügen,GER,EC,Parallel GS,Female
2017-12-09,Steamboat,k,NAC,Parallel GS,Male
2017-12-09,Steamboat,k,NAC,Parallel GS,Female
2017-12-10,Steamboat,k,NAC,Parallel Slalom,Male
2017-12-10,Steamboat,k,NAC,Parallel Slalom,Female
2017-12-14,Carezza,ITA,WC,Parallel GS,Male
2017-12-14,Carezza,ITA,WC,Parallel GS,Female
2017-12-14,Carezza,ITA,QUA,Parallel GS,Male
2017-12-14,Carezza,ITA,QUA,Parallel GS,Female
2017-12-15,Cortina,'Ampezz,QUA,Parallel GS,Male
2017-12-15,Cortina,'Ampezz,QUA,Parallel GS,Female
2017-12-15,Cortina,'Ampezz,WC,Parallel GS,Female
2017-12-15,Cortina,'Ampezz,WC,Parallel GS,Male
2017-12-16,Cortina,'Ampezz,QUA,Parallel Slalom,Male
2017-12-16,Cortina,'Ampezz,QUA,Parallel Slalom,Female
2017-12-16,Cortina,'Ampezz,WC,Parallel Slalom,Female
2017-12-16,Cortina,'Ampezz,WC,Parallel Slalom,Male
2017-12-15,Buck,ill,NAC,Parallel Slalom,Male
2017-12-15,Buck,ill,NAC,Parallel Slalom,Female
2017-12-16,Buck,ill,NAC,Parallel Slalom,Male
2017-12-16,Buck,ill,NAC,Parallel Slalom,Female
2017-12-16,Buck,ill,JUN,Parallel Slalom,Male
2017-12-16,Buck,ill,JUN,Parallel Slalom,Female
2017-12-17,Buck,ill,NAC,Parallel Slalom,Male
2017-12-17,Buck,ill,NAC,Parallel Slalom,Female
2017-12-16,Breckenridge,k,PARA,Slalom,Male
2017-12-16,Breckenridge,k,PARA,Slalom,Female
2017-12-19,Tochal,IRI,FIS,Slalom,Male
2017-12-19,Tochal,IRI,FIS,Slalom,Female
2017-12-20,Tochal,IRI,FIS,Slalom,Male
2017-12-20,Tochal,IRI,FIS,Slalom,Female
2017-12-21,Palandoken,,FIS,Giant Slalom,Female
2017-12-21,Palandoken,,FIS,Giant Slalom,Male
2017-12-22,Palandoken,,FIS,Giant Slalom,Male
2017-12-22,Palandoken,,FIS,Giant Slalom,Female
2017-12-22,Haus,,JUN,Parallel GS,Male
2017-12-22,Haus,,JUN,Parallel GS,Female
2017-12-23,Haus,,JUN,Parallel GS,Male
2017-12-23,Haus,,JUN,Parallel GS,Female
2017-12-23,Palandoken,,FIS,Giant Slalom,Male
2017-12-23,Palandoken,,FIS,Giant Slalom,Female
2017-12-24,Palandoken,,FIS,Giant Slalom,Male
2017-12-24,Palandoken,,FIS,Giant Slalom,Female
2018-01-03,Le,elai,NAC,Parallel GS,Male
2018-01-03,Le,elai,NAC,Parallel GS,Female
2018-01-04,Le,elai,NAC,Parallel GS,Male
2018-01-04,Le,elai,NAC,Parallel GS,Female
2018-01-05,Le,elai,JUN,Parallel GS,Male
2018-01-05,Le,elai,JUN,Parallel GS,Female
2018-01-05,Lackenhof,AUT,QUA,Parallel GS,Male
2018-01-05,Lackenhof,AUT,QUA,Parallel GS,Female
2018-01-05,Lackenhof,AUT,WC,Parallel GS,Male
2018-01-05,Lackenhof,AUT,WC,Parallel GS,Female
2018-01-06,Lackenhof,AUT,WC,Parallel GS Team,Female
2018-01-06,Pec,o,FIS,Parallel GS,Male
2018-01-06,Pec,o,JUN,Parallel GS,Male
2018-01-06,Pec,o,FIS,Parallel GS,Female
2018-01-06,Pec,o,JUN,Parallel GS,Female
2018-01-07,Pec,o,FIS,Parallel Slalom,Male
2018-01-07,Pec,o,JUN,Parallel Slalom,Male
2018-01-07,Pec,o,FIS,Parallel Slalom,Female
2018-01-07,Pec,o,JUN,Parallel Slalom,Female
2018-01-12,Bad,astei,QUA,Parallel Slalom,Male
2018-01-12,Bad,astei,QUA,Parallel Slalom,Female
2018-01-12,Bad,astei,WC,Parallel Slalom,Male
2018-01-12,Bad,astei,WC,Parallel Slalom,Female
2018-01-13,Bad,astei,WC,Parallel Slalom Team,Female
