Date,Location,Country,Category,Discipline,Gender
1996-07-11,Valle,evad,FIS,Giant Slalom,Male
1996-08-21,Thredbo,AUS,FIS,Giant Slalom,Male
1996-08-21,Thredbo,AUS,FIS,Giant Slalom,Female
1996-08-22,Thredbo,AUS,FIS,Snowboardcross,Male
1996-08-22,Thredbo,AUS,FIS,Snowboardcross,Female
1996-08-23,Thredbo,AUS,FIS,Half Pipe,Male
1996-08-23,Thredbo,AUS,FIS,Half Pipe,Female
1996-09-02,Cardrona,NZL,FIS,Giant Slalom,Male
1996-09-02,Cardrona,NZL,FIS,Giant Slalom,Female
1996-09-03,Cardrona,NZL,FIS,Parallel Slalom,Male
1996-09-03,Cardrona,NZL,FIS,Parallel Slalom,Female
1996-09-04,Cardrona,NZL,FIS,Halfpipe,Male
1996-09-04,Cardrona,NZL,FIS,Halfpipe,Female
1996-11-28,Tignes,FRA,WC,Parallel Slalom,Male
1996-11-28,Tignes,FRA,WC,Parallel Slalom,Female
1996-11-29,Tignes,FRA,WC,Giant Slalom,Male
1996-11-29,Tignes,FRA,WC,Giant Slalom,Female
1996-12-06,Sestriere,ITA,WC,Giant Slalom,Male
1996-12-06,Sestriere,ITA,WC,Giant Slalom,Female
1996-12-07,Sestriere,ITA,WC,Slalom,Male
1996-12-07,Sestriere,ITA,WC,Slalom,Female
1996-12-12,"Whistler,",,WC,Super G,Male
1996-12-12,"Whistler,",,WC,Super G,Female
1996-12-13,"Whistler,",,WC,Giant Slalom,Male
1996-12-13,"Whistler,",,WC,Giant Slalom,Female
1996-12-14,"Whistler,",,WC,Halfpipe,Male
1996-12-14,"Whistler,",,WC,Halfpipe,Female
1996-12-15,"Whistler,",,WC,Halfpipe,Male
1996-12-15,"Whistler,",,WC,Halfpipe,Female
1996-12-13,Hunter,ountai,FIS,Giant Slalom,Male
1996-12-13,Hunter,ountai,FIS,Giant Slalom,Female
1996-12-14,Hunter,ountai,FIS,Parallel Slalom,Male
1996-12-14,Hunter,ountai,FIS,Parallel Slalom,Female
1996-12-14,Val,enale,FIS,Giant Slalom,Male
1996-12-14,Val,enale,FIS,Giant Slalom,Female
1996-12-15,Val,enale,FIS,Parallel Slalom,Male
1996-12-15,Val,enale,FIS,Parallel Slalom,Female
1996-12-17,Sun,eaks,WC,Snowboardcross,Male
1996-12-17,Sun,eaks,WC,Snowboardcross,Female
1996-12-18,Sun,eaks,WC,Giant Slalom,Male
1996-12-18,Sun,eaks,WC,Giant Slalom,Female
1996-12-21,Haus,,FIS,Giant Slalom,Male
1996-12-21,Haus,,FIS,Giant Slalom,Female
1996-12-22,Haus,,FIS,Slalom,Male
1996-12-22,Haus,,FIS,Slalom,Female
1996-12-21,Sugarloaf,USA,COC,Half Pipe,Male
1996-12-21,Sugarloaf,USA,COC,Half Pipe,Female
1996-12-22,Sugarloaf,USA,COC,Giant Slalom,Male
1996-12-22,Sugarloaf,USA,COC,Giant Slalom,Female
1996-12-22,Hindelang-oberjoch,GER,FIS,Giant Slalom,Male
1996-12-22,Hindelang-oberjoch,GER,FIS,Giant Slalom,Female
1996-12-27,Makomanai,JPN,FIS,Giant Slalom,Male
1996-12-27,Makomanai,JPN,FIS,Giant Slalom,Female
1996-12-28,Makomanai,JPN,FIS,Half Pipe,Male
1996-12-28,Makomanai,JPN,FIS,Half Pipe,Female
1997-01-04,"Snowmass,",spe,COC,Giant Slalom,Male
1997-01-04,"Snowmass,",spe,COC,Giant Slalom,Female
1997-01-05,"Snowmass,",spe,COC,Half Pipe,Male
1997-01-05,"Snowmass,",spe,COC,Half Pipe,Female
1997-01-04,Spitzingsee,GER,FIS,Slalom,Male
1997-01-04,Spitzingsee,GER,FIS,Slalom,Female
1997-01-05,Spitzingsee,GER,FIS,Giant Slalom,Male
1997-01-05,Spitzingsee,GER,FIS,Giant Slalom,Female
1997-01-04,St.,ohann/Pg,COC,Slalom,Male
1997-01-04,St.,ohann/Pg,COC,Slalom,Female
1997-01-05,St.,ohann/Pg,COC,Giant Slalom,Male
1997-01-05,St.,ohann/Pg,COC,Giant Slalom,Female
1997-01-10,Kirkwood,USA,FIS,Giant Slalom,Male
1997-01-10,Kirkwood,USA,FIS,Giant Slalom,Female
1997-01-11,Kirkwood,USA,FIS,Half Pipe,Male
1997-01-11,Kirkwood,USA,FIS,Half Pipe,Female
1997-01-12,Kirkwood,USA,FIS,Snowboardcross,Male
1997-01-12,Kirkwood,USA,FIS,Snowboardcross,Female
1997-01-11,Lenggries,GER,WC,Giant Slalom,Male
1997-01-11,Lenggries,GER,WC,Giant Slalom,Female
1997-01-12,Lenggries,GER,WC,Slalom,Male
1997-01-12,Lenggries,GER,WC,Slalom,Female
1997-01-16,Astun,ESP,FIS,Giant Slalom,Male
1997-01-16,Astun,ESP,FIS,Giant Slalom,Female
