Date,Location,Country,Category,Discipline,Gender
1999-07-06,Valle,evad,CoC,Giant Slalom,Male
1999-07-07,Valle,evad,CoC,Snowboardcross,Male
1999-07-10,Valle,evad,CoC,Parallel GS,Male
1999-09-08,Cardrona,NZL,NC/FI,Snowboardcross,Male
1999-09-08,Cardrona,NZL,NC/FI,Snowboardcross,Female
1999-09-09,Cardrona,NZL,NC/FI,Half Pipe,Male
1999-09-09,Cardrona,NZL,NC/FI,Half Pipe,Female
1999-09-10,Cardrona,NZL,NC/FI,Giant Slalom,Male
1999-09-10,Cardrona,NZL,NC/FI,Giant Slalom,Female
1999-10-16,Kaprun,AUT,FIS,Giant Slalom,Male
1999-10-16,Kaprun,AUT,FIS,Giant Slalom,Female
1999-10-17,Kaprun,AUT,FIS,Giant Slalom,Male
1999-10-17,Kaprun,AUT,FIS,Giant Slalom,Female
1999-11-12,Breckenridge,USA,COC,Giant Slalom,Male
1999-11-12,Breckenridge,USA,COC,Giant Slalom,Female
1999-11-27,Tignes,FRA,WC,Giant Slalom,Male
1999-11-27,Tignes,FRA,WC,Giant Slalom,Female
1999-11-28,Tignes,FRA,WC,Half Pipe,Male
1999-11-28,Tignes,FRA,WC,Half Pipe,Female
1999-11-27,Ruka,FIN,FIS,Half Pipe,Male
1999-11-27,Ruka,FIN,FIS,Half Pipe,Female
1999-11-28,Ruka,FIN,FIS,Giant Slalom,Male
1999-11-28,Ruka,FIN,FIS,Giant Slalom,Female
1999-11-30,Sestriere,ITA,WC,Parallel GS,Male
1999-11-30,Sestriere,ITA,WC,Parallel GS,Female
1999-12-03,Zell,,WC,Snowboardcross,Male
1999-12-03,Zell,,WC,Snowboardcross,Female
1999-12-04,Zell,,WC,Parallel GS,Male
1999-12-04,Zell,,WC,Parallel GS,Female
1999-12-10,"Whistler,",,WC,Giant Slalom,Male
1999-12-10,"Whistler,",,WC,Giant Slalom,Female
1999-12-11,"Whistler,",,WC,Snowboardcross,Male
1999-12-11,"Whistler,",,WC,Snowboardcross,Female
1999-12-12,"Whistler,",,WC,Halfpipe,Male
1999-12-12,"Whistler,",,WC,Halfpipe,Female
1999-12-14,Mammoth,USA,FIS,Parallel GS,Male
1999-12-14,Mammoth,USA,FIS,Parallel GS,Female
1999-12-15,Mammoth,USA,FIS,Halfpipe,Male
1999-12-15,Mammoth,USA,FIS,Halfpipe,Female
1999-12-17,Berchtesgaden,GER,FIS,Parallel Slalom,Male
1999-12-17,Berchtesgaden,GER,FIS,Parallel Slalom,Female
