Date,Location,Country,Category,Discipline,Gender
2006-08-04,Mt,ulle,FIS,Parallel GS,Male
2006-08-04,Mt,ulle,FIS,Parallel GS,Female
2006-08-05,Mt,ulle,FIS,Snowboardcross,Male
2006-08-05,Mt,ulle,FIS,Snowboardcross,Female
2006-08-06,Mt,ulle,FIS,Halfpipe,Male
2006-08-06,Mt,ulle,FIS,Halfpipe,Female
2006-08-28,El,olorad,SAC,Snowboardcross,Male
2006-08-28,El,olorad,SAC,Snowboardcross,Female
2006-08-29,El,olorad,SAC,Big Air,Male
2006-08-29,El,olorad,SAC,Big Air,Female
2006-08-30,El,olorad,SAC,Parallel GS,Male
2006-08-30,El,olorad,SAC,Parallel GS,Female
2006-08-28,El,olorad,MAS,Snowboardcross,Male
2006-08-28,El,olorad,MAS,Snowboardcross,Male
2006-08-28,El,olorad,MAS,Snowboardcross,Female
2006-08-29,El,olorad,MAS,Big Air,Male
2006-08-29,El,olorad,MAS,Big Air,Female
2006-08-30,El,olorad,MAS,Parallel GS,Male
2006-08-30,El,olorad,MAS,Snowboardcross,Male
2006-08-30,El,olorad,MAS,Parallel GS,Female
2006-09-09,Landgraaf,NED,FIS,Slalom,Male
2006-09-09,Landgraaf,NED,FIS,Slalom,Female
2006-10-13,Landgraaf,NED,WC,Parallel Slalom,Male
2006-10-13,Landgraaf,NED,WC,Parallel Slalom,Female
2006-10-21,Sölden,AUT,WC,Parallel GS,Female
2006-10-22,Sölden,AUT,WC,Parallel GS,Male
2006-11-20,"Copper,",,NAC,Parallel GS,Male
2006-11-20,"Copper,",,NAC,Parallel GS,Female
2006-11-21,"Copper,",,NAC,Parallel Slalom,Male
2006-11-21,"Copper,",,NAC,Parallel Slalom,Female
2006-11-22,Abzakovo/magnitogorsk,RUS,FIS,Snowboardcross,Male
2006-11-22,Abzakovo/magnitogorsk,RUS,FIS,Snowboardcross,Female
2006-11-23,Abzakovo/magnitogorsk,RUS,FIS,Parallel GS,Male
2006-11-23,Abzakovo/magnitogorsk,RUS,FIS,Parallel GS,Female
2006-11-24,Abzakovo/magnitogorsk,RUS,FIS,Parallel GS,Male
2006-11-24,Abzakovo/magnitogorsk,RUS,FIS,Parallel GS,Female
2006-11-25,Abzakovo/magnitogorsk,RUS,FIS,Parallel Slalom,Male
2006-11-25,Abzakovo/magnitogorsk,RUS,FIS,Parallel Slalom,Female
2006-12-13,S.,igli,WC,Parallel GS,Male
2006-12-13,S.,igli,WC,Parallel GS,Female
2006-12-16,Mont,lanc,NAC,Parallel GS,Male
2006-12-16,Mont,lanc,NAC,Parallel GS,Female
2006-12-17,Mont,lanc,NAC,Parallel Slalom,Male
2006-12-17,Mont,lanc,NAC,Parallel Slalom,Female
2006-12-20,Bad,astei,WC,Parallel Slalom,Male
2006-12-20,Bad,astei,WC,Parallel Slalom,Female
2006-12-21,Bad,astei,WC,Parallel Slalom,Male
2006-12-21,Bad,astei,WC,Parallel Slalom,Female
2006-12-22,Bad,astei,EC,Parallel Slalom,Male
2006-12-22,Bad,astei,EC,Parallel Slalom,Female
2007-01-05,Steamboat,prings,NAC,Parallel GS,Male
2007-01-05,Steamboat,prings,NAC,Parallel GS,Female
2007-01-06,Steamboat,prings,NAC,Parallel Slalom,Male
2007-01-06,Steamboat,prings,NAC,Parallel Slalom,Female
2007-01-05,Sapporo,JPN,FIS,Giant Slalom,Male
2007-01-05,Sapporo,JPN,FIS,Giant Slalom,Female
2007-01-06,Sapporo,JPN,FIS,Halfpipe,Male
2007-01-06,Sapporo,JPN,FIS,Halfpipe,Female
2007-01-07,Sapporo,JPN,FIS,Halfpipe,Male
2007-01-07,Sapporo,JPN,FIS,Halfpipe,Female
2007-01-05,Bobrovy,o,FIS,Parallel GS,Male
2007-01-05,Bobrovy,o,FIS,Snowboardcross,Male
2007-01-05,Bobrovy,o,FIS,Parallel GS,Female
2007-01-05,Bobrovy,o,FIS,Snowboardcross,Female
2007-01-06,Bobrovy,o,FIS,Parallel GS,Male
2007-01-06,Bobrovy,o,FIS,Parallel GS,Female
2007-01-07,Bobrovy,o,FIS,Parallel Slalom,Male
2007-01-07,Bobrovy,o,FIS,Parallel Slalom,Female
2007-01-13,Le,elais,NAC,Parallel GS,Male
2007-01-13,Le,elais,NAC,Parallel GS,Female
2007-01-14,Le,elais,NAC,Parallel Slalom,Male
2007-01-14,Le,elais,NAC,Parallel Slalom,Female
2007-01-14,Arosa,SUI,WSC,Snowboardcross,Male
2007-01-14,Arosa,SUI,WSC,Snowboardcross,Female
2007-01-16,Arosa,SUI,WSC,Parallel GS,Male
2007-01-16,Arosa,SUI,WSC,Parallel GS,Female
2007-01-17,Arosa,SUI,WSC,Parallel Slalom,Male
2007-01-17,Arosa,SUI,WSC,Parallel Slalom,Female
2007-01-19,Arosa,SUI,WSC,Big Air,Male
2007-01-20,Arosa,SUI,WSC,Halfpipe,Male
2007-01-20,Arosa,SUI,WSC,Halfpipe,Female
2007-01-25,Bardonecchia,ITA,UVS,Snowboardcross,Male
2007-01-25,Bardonecchia,ITA,UVS,Snowboardcross,Female
2007-01-26,Bardonecchia,ITA,UVS,Giant Slalom,Male
2007-01-26,Bardonecchia,ITA,UVS,Giant Slalom,Female
2007-01-27,Bardonecchia,ITA,UVS,Halfpipe,Male
2007-01-27,Bardonecchia,ITA,UVS,Halfpipe,Female
2007-01-20,Kühtai,AUT,EC,Parallel Slalom,Male
2007-01-20,Kühtai,AUT,EC,Parallel Slalom,Female
2007-01-21,Kühtai,AUT,EC,Parallel Slalom,Male
