Date,Location,Country,Category,Discipline,Gender
2024-11-30,Mylin,CHN,QUA,Parallel Giant Slalom,Female
2024-11-30,Mylin,CHN,QUA,Parallel Giant Slalom,Male
2024-11-30,Mylin,CHN,WC,Parallel Giant Slalom,Female
2024-11-30,Mylin,CHN,WC,Parallel Giant Slalom,Male
2024-12-01,Mylin,CHN,QUA,Parallel Slalom,Female
2024-12-01,Mylin,CHN,QUA,Parallel Slalom,Male
2024-12-01,Mylin,CHN,WC,Parallel Slalom,Female
2024-12-01,Mylin,CHN,WC,Parallel Slalom,Male
2024-12-07,Yanqing,NASC,QUA,Parallel Giant Slalom,Female
2024-12-07,Yanqing,NASC,QUA,Parallel Giant Slalom,Male
2024-12-07,Yanqing,NASC,WC,Parallel Giant Slalom,Female
2024-12-07,Yanqing,NASC,WC,Parallel Giant Slalom,Male
2024-12-08,Yanqing,NASC,QUA,Parallel Slalom,Female
2024-12-08,Yanqing,NASC,QUA,Parallel Slalom,Male
2024-12-08,Yanqing,NASC,WC,Parallel Slalom,Female
2024-12-08,Yanqing,NASC,WC,Parallel Slalom,Male
2024-12-07,Götschen,GER,JRC,Parallel Slalom,Male
2024-12-07,Götschen,GER,JRC,Parallel Slalom,Female
2024-12-08,Götschen,GER,JRC,Parallel Slalom,Male
2024-12-08,Götschen,GER,JRC,Parallel Slalom,Female
2024-12-12,Carezza,ITA,QUA,Parallel Giant Slalom,Female
2024-12-12,Carezza,ITA,QUA,Parallel Giant Slalom,Male
2024-12-12,Carezza,ITA,WC,Parallel Giant Slalom,Female
2024-12-12,Carezza,ITA,WC,Parallel Giant Slalom,Male
2024-12-14,Cortina,'Ampezz,QUA,Parallel Giant Slalom,Female
2024-12-14,Cortina,'Ampezz,QUA,Parallel Giant Slalom,Male
2024-12-14,Cortina,'Ampezz,WC,Parallel Giant Slalom,Female
2024-12-14,Cortina,'Ampezz,WC,Parallel Giant Slalom,Male
2024-12-14,Götschen,GER,EC,Parallel Slalom,Male
2024-12-14,Götschen,GER,EC,Parallel Slalom,Female
2024-12-14,Götschen,GER,QUA,Parallel Slalom,Male
2024-12-14,Götschen,GER,QUA,Parallel Slalom,Female
2024-12-15,Götschen,GER,EC,Parallel Slalom,Male
2024-12-15,Götschen,GER,EC,Parallel Slalom,Female
2024-12-15,Götschen,GER,QUA,Parallel Slalom,Male
2024-12-15,Götschen,GER,QUA,Parallel Slalom,Female
2024-12-19,Moninec,CZE,EC,Parallel Slalom,Male
2024-12-19,Moninec,CZE,EC,Parallel Slalom,Female
2024-12-19,Moninec,CZE,QUA,Parallel Slalom,Male
2024-12-20,Moninec,CZE,EC,Parallel Slalom,Male
2024-12-20,Moninec,CZE,EC,Parallel Slalom,Female
2024-12-21,Davos,SUI,QUA,Parallel Slalom,Female
2024-12-21,Davos,SUI,QUA,Parallel Slalom,Male
2024-12-21,Davos,SUI,WC,Parallel Slalom,Female
2024-12-21,Davos,SUI,WC,Parallel Slalom,Male
2024-12-21,Moninec,CZE,FIS,Parallel Slalom,Male
2024-12-21,Moninec,CZE,FIS,Parallel Slalom,Female
2024-12-21,Moninec,CZE,QUA,Parallel Slalom,Male
2024-12-21,Moninec,CZE,QUA,Parallel Slalom,Female
2024-12-22,Moninec,CZE,FIS,Parallel Slalom,Male
2024-12-22,Moninec,CZE,FIS,Parallel Slalom,Female
2024-12-22,Moninec,CZE,QUA,Parallel Slalom,Male
2024-12-22,Moninec,CZE,QUA,Parallel Slalom,Female
2024-12-30,Galaxy,k,AC,Parallel Giant Slalom,Male
2024-12-30,Galaxy,k,AC,Parallel Giant Slalom,Female
2024-12-31,Galaxy,k,AC,Parallel Slalom,Male
2024-12-31,Galaxy,k,AC,Parallel Slalom,Female
2025-01-03,Val,ain,NAC,Parallel Giant Slalom,Male
2025-01-03,Val,ain,NAC,Parallel Giant Slalom,Female
2025-01-04,Val,ain,NAC,Parallel Giant Slalom,Male
2025-01-04,Val,ain,NAC,Parallel Giant Slalom,Female
2025-01-05,Val,ain,FIS,Parallel Giant Slalom,Male
2025-01-05,Val,ain,FIS,Parallel Giant Slalom,Female
2025-01-05,Simonhoehe,AUT,JRC,Parallel Giant Slalom,Male
2025-01-05,Simonhoehe,AUT,CHI,Parallel Giant Slalom,Male
2025-01-05,Simonhoehe,AUT,JRC,Parallel Giant Slalom,Female
2025-01-05,Simonhoehe,AUT,CHI,Parallel Giant Slalom,Female
2025-01-06,Simonhoehe,AUT,JRC,Parallel Giant Slalom,Male
2025-01-06,Simonhoehe,AUT,CHI,Parallel Giant Slalom,Male
2025-01-06,Simonhoehe,AUT,JRC,Parallel Giant Slalom,Female
2025-01-06,Simonhoehe,AUT,CHI,Parallel Giant Slalom,Female
2025-01-07,Palandoken,,CHI,Giant Slalom,Male
2025-01-07,Palandoken,,CHI,Giant Slalom,Male
2025-01-07,Palandoken,,CHI,Giant Slalom,Female
2025-01-07,Palandoken,,CHI,Giant Slalom,Female
2025-01-08,Palandoken,,CHI,Slalom,Male
2025-01-08,Palandoken,,CHI,Slalom,Male
2025-01-08,Palandoken,,CHI,Slalom,Female
2025-01-08,Palandoken,,CHI,Slalom,Female
2025-01-08,O2,esor,AC,Parallel Giant Slalom,Male
2025-01-08,O2,esor,AC,Parallel Giant Slalom,Female
2025-01-09,O2,esor,AC,Parallel Slalom,Male
2025-01-09,O2,esor,AC,Parallel Slalom,Female
2025-01-08,Howelsen,il,FIS,Giant Slalom,Male
2025-01-08,Howelsen,il,FIS,Giant Slalom,Female
2025-01-09,Howelsen,il,NAC,Parallel Giant Slalom,Male
2025-01-09,Howelsen,il,NAC,Parallel Giant Slalom,Female
2025-01-10,Howelsen,il,NAC,Parallel Giant Slalom,Male
2025-01-10,Howelsen,il,NAC,Parallel Giant Slalom,Female
2025-01-10,Folgaria,ITA,EC,Parallel Giant Slalom,Male
2025-01-10,Folgaria,ITA,EC,Parallel Giant Slalom,Female
2025-01-10,Folgaria,ITA,QUA,Parallel Giant Slalom,Male
2025-01-10,Folgaria,ITA,QUA,Parallel Giant Slalom,Female
2025-01-11,Folgaria,ITA,EC,Parallel Giant Slalom,Male
2025-01-11,Folgaria,ITA,EC,Parallel Giant Slalom,Female
2025-01-11,Folgaria,ITA,QUA,Parallel Giant Slalom,Male
2025-01-11,Folgaria,ITA,QUA,Parallel Giant Slalom,Female
2025-01-11,Scuol,SUI,QUA,Parallel Giant Slalom,Female
2025-01-11,Scuol,SUI,QUA,Parallel Giant Slalom,Male
2025-01-11,Scuol,SUI,WC,Parallel Giant Slalom,Female
2025-01-11,Scuol,SUI,WC,Parallel Giant Slalom,Male
2025-01-12,Nova,evante/Welschnofe,FIS,Parallel Giant Slalom,Male
2025-01-12,Nova,evante/Welschnofe,FIS,Parallel Giant Slalom,Female
2025-01-14,Torino,,UVS,Snowboard Cross,Male
2025-01-14,Torino,,UVS,Snowboard Cross,Female
2025-01-17,Torino,,UVS,Slopestyle,Male
2025-01-17,Torino,,UVS,Slopestyle,Female
2025-01-19,Torino,,UVS,Big Air,Male
2025-01-19,Torino,,UVS,Big Air,Female
2025-01-21,Torino,,UVS,Parallel Giant Slalom,Male
2025-01-21,Torino,,UVS,Parallel Giant Slalom,Female
2025-01-22,Torino,,QUA,Parallel Slalom,Female
2025-01-22,Torino,,QUA,Parallel Slalom,Male
2025-01-22,Torino,,UVS,Parallel Slalom,Male
2025-01-22,Torino,,UVS,Parallel Slalom,Female
2025-01-14,Bad,astei,QUA,Parallel Slalom,Female
2025-01-14,Bad,astei,QUA,Parallel Slalom,Male
2025-01-14,Bad,astei,WC,Parallel Slalom,Male
2025-01-14,Bad,astei,WC,Parallel Slalom,Female
2025-01-15,Bad,astei,WC,Parallel Slalom Team,Female
2025-01-15,Kopaonik,SRB,FIS,Giant Slalom,Male
2025-01-15,Kopaonik,SRB,FIS,Giant Slalom,Female
2025-01-16,Kopaonik,SRB,FIS,Slalom,Male
2025-01-16,Kopaonik,SRB,FIS,Slalom,Female
2025-01-18,Kopaonik,SRB,FIS,Slopestyle,Male
2025-01-18,Kopaonik,SRB,FIS,Slopestyle,Female
2025-01-19,Kopaonik,SRB,FIS,Big Air,Male
2025-01-19,Kopaonik,SRB,FIS,Big Air,Female
2025-01-16,Afton,lp,NAC,Parallel Slalom,Male
2025-01-16,Afton,lp,NAC,Parallel Slalom,Female
2025-01-17,Afton,lp,NAC,Parallel Slalom,Male
2025-01-17,Afton,lp,NAC,Parallel Slalom,Female
2025-01-17,Afton,lp,FIS,Parallel Slalom,Male
2025-01-17,Afton,lp,FIS,Parallel Slalom,Female
2025-01-18,Bansko,BUL,QUA,Parallel Giant Slalom,Female
2025-01-18,Bansko,BUL,QUA,Parallel Giant Slalom,Male
2025-01-18,Bansko,BUL,WC,Parallel Giant Slalom,Female
2025-01-18,Bansko,BUL,WC,Parallel Giant Slalom,Male
2025-01-19,Bansko,BUL,QUA,Parallel Giant Slalom,Female
2025-01-19,Bansko,BUL,QUA,Parallel Giant Slalom,Male
2025-01-19,Bansko,BUL,WC,Parallel Giant Slalom,Female
2025-01-19,Bansko,BUL,WC,Parallel Giant Slalom,Male
2025-01-18,Dolni,orav,FIS,Parallel Giant Slalom,Male
2025-01-18,Dolni,orav,JUN,Parallel Giant Slalom,Male
2025-01-18,Dolni,orav,FIS,Parallel Giant Slalom,Female
2025-01-19,Dolni,orav,FIS,Parallel Giant Slalom,Male
2025-01-19,Dolni,orav,JUN,Parallel Giant Slalom,Male
2025-01-19,Dolni,orav,FIS,Parallel Giant Slalom,Female
2025-01-18,Samnaun,SUI,CHI,Parallel Slalom,Male
2025-01-18,Samnaun,SUI,JRC,Parallel Slalom,Male
2025-01-18,Samnaun,SUI,CHI,Parallel Slalom,Female
2025-01-18,Samnaun,SUI,JRC,Parallel Slalom,Female
2025-01-19,Samnaun,SUI,CHI,Parallel Slalom,Male
2025-01-19,Samnaun,SUI,JRC,Parallel Slalom,Male
2025-01-19,Samnaun,SUI,CHI,Parallel Slalom,Female
2025-01-19,Samnaun,SUI,JRC,Parallel Slalom,Female
2025-01-19,Dizin,IRI,FIS,Slalom,Male
2025-01-19,Dizin,IRI,FIS,Slalom,Female
2025-01-20,Dizin,IRI,FIS,Slalom,Male
2025-01-20,Dizin,IRI,FIS,Slalom,Female
2025-01-21,Bansko,BUL,EC,Parallel Giant Slalom,Male
2025-01-21,Bansko,BUL,EC,Parallel Giant Slalom,Female
2025-01-22,Bansko,BUL,EC,Parallel Giant Slalom,Male
2025-01-22,Bansko,BUL,EC,Parallel Giant Slalom,Female
2025-01-25,Horseshoe,esor,FIS,Parallel Slalom,Male
2025-01-25,Horseshoe,esor,FIS,Parallel Slalom,Female
2025-01-25,Rogla,SLO,QUA,Parallel Giant Slalom,Female
2025-01-25,Rogla,SLO,QUA,Parallel Giant Slalom,Male
2025-01-25,Rogla,SLO,WC,Parallel Giant Slalom,Female
2025-01-25,Rogla,SLO,WC,Parallel Giant Slalom,Male
2025-01-25,Simonhöhe,AUT,EC,Parallel Giant Slalom,Male
2025-01-25,Simonhöhe,AUT,EC,Parallel Giant Slalom,Female
2025-01-25,Simonhöhe,AUT,QUA,Parallel Giant Slalom,Male
2025-01-25,Simonhöhe,AUT,QUA,Parallel Giant Slalom,Female
2025-01-26,Simonhöhe,AUT,EC,Parallel Giant Slalom,Male
2025-01-26,Simonhöhe,AUT,EC,Parallel Giant Slalom,Female
2025-01-26,Simonhöhe,AUT,QUA,Parallel Giant Slalom,Male
2025-01-26,Simonhöhe,AUT,QUA,Parallel Giant Slalom,Female
2025-01-26,Dizin,IRI,FIS,Giant Slalom,Male
2025-01-26,Dizin,IRI,FIS,Giant Slalom,Female
2025-01-27,Dizin,IRI,FIS,Giant Slalom,Male
2025-01-27,Dizin,IRI,FIS,Giant Slalom,Female
2025-02-01,Ratschings,ITA,EC,Parallel Slalom,Male
2025-02-01,Ratschings,ITA,EC,Parallel Slalom,Female
2025-02-01,Ratschings,ITA,QUA,Parallel Slalom,Male
2025-02-01,Ratschings,ITA,QUA,Parallel Slalom,Female
2025-02-02,Ratschings,ITA,EC,Parallel Slalom,Male
2025-02-02,Ratschings,ITA,EC,Parallel Slalom,Female
2025-02-02,Ratschings,ITA,QUA,Parallel Slalom,Male
2025-02-02,Ratschings,ITA,QUA,Parallel Slalom,Female
2025-02-01,Stara,lanin,FIS,Slalom,Male
2025-02-01,Stara,lanin,FIS,Slalom,Male
2025-02-01,Stara,lanin,FIS,Slalom,Female
2025-02-01,Stara,lanin,FIS,Slalom,Female
2025-02-02,Stara,lanin,FIS,Giant Slalom,Male
2025-02-02,Stara,lanin,FIS,Giant Slalom,Male
2025-02-02,Stara,lanin,FIS,Giant Slalom,Female
2025-02-02,Stara,lanin,FIS,Giant Slalom,Female
2025-02-02,Dizin,IRI,FIS,Giant Slalom,Male
2025-02-02,Dizin,IRI,FIS,Giant Slalom,Female
2025-02-03,Dizin,IRI,FIS,Giant Slalom,Male
2025-02-03,Dizin,IRI,FIS,Giant Slalom,Female
2025-02-03,Bukovel,UKR,NC,Parallel Giant Slalom,Male
2025-02-03,Bukovel,UKR,NC,Parallel Giant Slalom,Female
2025-02-04,Bukovel,UKR,NC,Parallel Slalom,Male
2025-02-04,Bukovel,UKR,NC,Parallel Slalom,Female
2025-02-04,Popova,apk,NC,Giant Slalom,Male
2025-02-04,Popova,apk,FIS,Giant Slalom,Male
2025-02-04,Popova,apk,NC,Giant Slalom,Female
2025-02-04,Popova,apk,FIS,Giant Slalom,Female
2025-02-04,Popova,apk,CHI,Giant Slalom,Male
2025-02-04,Popova,apk,CHI,Giant Slalom,Male
2025-02-04,Popova,apk,CHI,Giant Slalom,Female
2025-02-04,Popova,apk,CHI,Giant Slalom,Female
2025-02-05,Popova,apk,NC,Giant Slalom,Male
2025-02-05,Popova,apk,NC,Giant Slalom,Male
2025-02-05,Popova,apk,NC,Giant Slalom,Female
2025-02-05,Popova,apk,NC,Giant Slalom,Female
2025-02-05,Popova,apk,CHI,Giant Slalom,Male
2025-02-05,Popova,apk,CHI,Giant Slalom,Male
2025-02-05,Popova,apk,CHI,Giant Slalom,Female
2025-02-05,Popova,apk,CHI,Giant Slalom,Female
2025-02-05,Toronto,k,NAC,Parallel Giant Slalom,Male
2025-02-05,Toronto,k,NAC,Parallel Giant Slalom,Female
2025-02-06,Toronto,k,NAC,Parallel Slalom,Male
2025-02-06,Toronto,k,NAC,Parallel Slalom,Female
2025-02-07,Jermuk,ARM,FIS,Giant Slalom,Male
2025-02-07,Jermuk,ARM,FIS,Giant Slalom,Female
2025-02-07,Jinshanling,alax,AC,Parallel Slalom,Male
2025-02-07,Jinshanling,alax,AC,Parallel Slalom,Female
2025-02-08,Jinshanling,alax,AC,Parallel Giant Slalom,Male
2025-02-08,Jinshanling,alax,AC,Parallel Giant Slalom,Female
2025-02-08,Alpine,k,FIS,Parallel Giant Slalom,Male
2025-02-08,Alpine,k,FIS,Parallel Giant Slalom,Female
2025-02-08,Simonhoehe,AUT,NC,Parallel Giant Slalom,Male
2025-02-08,Simonhoehe,AUT,NC,Parallel Giant Slalom,Female
2025-02-09,Simonhoehe,AUT,NC,Parallel Slalom,Male
2025-02-09,Simonhoehe,AUT,NC,Parallel Slalom,Female
2025-02-08,Santa,ristin,FIS,Giant Slalom,Male
2025-02-08,Santa,ristin,FIS,Giant Slalom,Female
2025-02-09,Santa,ristin,FIS,Giant Slalom,Male
2025-02-09,Santa,ristin,FIS,Giant Slalom,Female
2025-02-14,Seli,GRE,FIS,Giant Slalom,Male
2025-02-14,Seli,GRE,NC,Giant Slalom,Male
2025-02-14,Seli,GRE,FIS,Giant Slalom,Female
2025-02-14,Seli,GRE,NC,Giant Slalom,Female
2025-02-14,Seli,GRE,CHI,Giant Slalom,Male
2025-02-14,Seli,GRE,CHI,Giant Slalom,Male
2025-02-14,Seli,GRE,CHI,Giant Slalom,Female
2025-02-14,Seli,GRE,CHI,Giant Slalom,Female
2025-02-15,Seli,GRE,NC,Slalom,Male
2025-02-15,Seli,GRE,NC,Slalom,Female
2025-02-15,Seli,GRE,CHI,Slalom,Male
2025-02-15,Seli,GRE,CHI,Slalom,Female
2025-02-15,Funes/villnoess,ITA,JUN,Parallel Giant Slalom,Male
2025-02-15,Funes/villnoess,ITA,JUN,Parallel Giant Slalom,Female
2025-02-15,Funes/villnoess,ITA,JRC,Parallel Giant Slalom,Male
2025-02-15,Funes/villnoess,ITA,JRC,Parallel Giant Slalom,Female
