Date,Location,Country,Category,Discipline,Gender
2020-09-11,Pucon,CHI,SAC,Snowboard Cross,Male
2020-09-11,Pucon,CHI,SAC,Snowboard Cross,Female
2020-09-13,Pucon,CHI,SAC,Parallel Giant Slalom,Male
2020-09-13,Pucon,CHI,SAC,Parallel Giant Slalom,Female
2020-09-25,Pucon,CHI,SAC,Snowboard Cross,Male
2020-09-25,Pucon,CHI,SAC,Snowboard Cross,Female
2020-09-27,Pucon,CHI,SAC,Parallel Giant Slalom,Male
2020-09-27,Pucon,CHI,SAC,Parallel Giant Slalom,Female
2020-11-10,Landgraaf,NED,PARA,Slalom,Male
2020-11-10,Landgraaf,NED,PARA,Slalom,Female
2020-11-11,Landgraaf,NED,PARA,Slalom,Male
2020-11-11,Landgraaf,NED,PARA,Slalom,Female
2020-11-12,Landgraaf,NED,PARA,Slalom,Male
2020-11-12,Landgraaf,NED,PARA,Slalom,Female
2020-12-12,Cortina,,QUA,Parallel Giant Slalom,Female
2020-12-12,Cortina,,QUA,Parallel Giant Slalom,Male
2020-12-12,Cortina,,WC,Parallel Giant Slalom,Male
2020-12-12,Cortina,,WC,Parallel Giant Slalom,Female
2020-12-12,Hochfuegen,GER,EC,Parallel Giant Slalom,Male
2020-12-12,Hochfuegen,GER,EC,Parallel Giant Slalom,Female
2020-12-13,Hochfuegen,GER,EC,Parallel Giant Slalom,Male
2020-12-13,Hochfuegen,GER,EC,Parallel Giant Slalom,Female
2020-12-17,Carezza,ITA,QUA,Parallel Giant Slalom,Female
2020-12-17,Carezza,ITA,QUA,Parallel Giant Slalom,Male
2020-12-17,Carezza,ITA,WC,Parallel Giant Slalom,Male
2020-12-17,Carezza,ITA,WC,Parallel Giant Slalom,Female
2020-12-19,Lachtal,AUT,WJC,Parallel Slalom,Male
2020-12-19,Lachtal,AUT,WJC,Parallel Slalom,Female
2020-12-20,Lachtal,AUT,WJC,Parallel Giant Slalom,Male
2020-12-20,Lachtal,AUT,WJC,Parallel Giant Slalom,Female
2020-12-21,Lachtal,AUT,WJC,Parallel Team,Female
2020-12-20,Bansko,BUL,NC,Giant Slalom,Male
2020-12-20,Bansko,BUL,NC,Giant Slalom,Female
2020-12-21,Bansko,BUL,NC,Slalom,Male
2020-12-21,Bansko,BUL,NC,Slalom,Female
2021-01-07,Dolni,orav,EC,Parallel Giant Slalom,Male
2021-01-07,Dolni,orav,EC,Parallel Giant Slalom,Female
2021-01-08,Dolni,orav,EC,Parallel Giant Slalom,Male
2021-01-08,Dolni,orav,EC,Parallel Giant Slalom,Female
2021-01-09,Scuol,SUI,QUA,Parallel Giant Slalom,Female
2021-01-09,Scuol,SUI,QUA,Parallel Giant Slalom,Male
2021-01-09,Scuol,SUI,WC,Parallel Giant Slalom,Male
2021-01-09,Scuol,SUI,WC,Parallel Giant Slalom,Female
2021-01-09,Dolni,orav,FIS,Parallel Giant Slalom,Male
2021-01-09,Dolni,orav,JUN,Parallel Giant Slalom,Male
2021-01-09,Dolni,orav,FIS,Parallel Giant Slalom,Female
2021-01-09,Dolni,orav,JUN,Parallel Giant Slalom,Female
2021-01-10,Dolni,orav,FIS,Parallel Slalom,Male
2021-01-10,Dolni,orav,JUN,Parallel Slalom,Male
2021-01-10,Dolni,orav,FIS,Parallel Slalom,Female
2021-01-10,Dolni,orav,JUN,Parallel Slalom,Female
2021-01-09,Goetschen,GER,JUN,Parallel Slalom,Male
2021-01-09,Goetschen,GER,JUN,Parallel Slalom,Female
2021-01-10,Goetschen,GER,JUN,Parallel Slalom,Male
2021-01-10,Goetschen,GER,JUN,Parallel Slalom,Female
2021-01-10,Horseshoe,esor,FIS,Parallel Slalom,Male
2021-01-10,Horseshoe,esor,FIS,Parallel Slalom,Female
2021-01-11,Kopaonik,SRB,FIS,Giant Slalom,Male
2021-01-11,Kopaonik,SRB,FIS,Giant Slalom,Female
2021-01-11,Kopaonik,SRB,CHI,Giant Slalom,Male
2021-01-11,Kopaonik,SRB,CHI,Giant Slalom,Male
2021-01-11,Kopaonik,SRB,CHI,Giant Slalom,Female
2021-01-11,Kopaonik,SRB,CHI,Giant Slalom,Female
2021-01-12,Kopaonik,SRB,FIS,Slalom,Male
2021-01-12,Kopaonik,SRB,FIS,Slalom,Female
2021-01-12,Kopaonik,SRB,CHI,Slalom,Male
2021-01-12,Kopaonik,SRB,CHI,Slalom,Male
2021-01-12,Kopaonik,SRB,CHI,Slalom,Female
2021-01-12,Kopaonik,SRB,CHI,Slalom,Female
2021-01-12,Bad,astei,QUA,Parallel Slalom,Female
2021-01-12,Bad,astei,QUA,Parallel Slalom,Male
2021-01-12,Bad,astei,WC,Parallel Slalom,Male
2021-01-12,Bad,astei,WC,Parallel Slalom,Female
