Date,Location,Country,Category,Discipline,Gender
2012-08-31,"Snej.com,",osco,FIS,Parallel Slalom,Male
2012-08-31,"Snej.com,",osco,FIS,Parallel Slalom,Female
2012-11-13,Copper,ountain,NAC,Parallel GS,Male
2012-11-13,Copper,ountain,NAC,Parallel GS,Female
2012-11-14,Copper,ountain,NAC,Parallel Slalom,Male
2012-11-14,Copper,ountain,NAC,Parallel Slalom,Female
2012-11-23,Abzakovo,RUS,FIS,Parallel GS,Male
2012-11-23,Abzakovo,RUS,FIS,Parallel GS,Female
2012-11-24,Abzakovo,RUS,FIS,Parallel Slalom,Male
2012-11-24,Abzakovo,RUS,FIS,Parallel Slalom,Female
2012-12-01,Hochfügen,AUT,EC,Parallel Slalom,Male
2012-12-01,Hochfügen,AUT,EC,Parallel Slalom,Female
2012-12-02,Hochfügen,AUT,EC,Parallel Slalom,Male
2012-12-02,Hochfügen,AUT,EC,Parallel Slalom,Female
2012-12-08,Lachtal,AUT,EC,Parallel GS,Male
2012-12-08,Lachtal,AUT,EC,Parallel GS,Female
2012-12-09,Lachtal,AUT,EC,Parallel GS,Male
2012-12-09,Lachtal,AUT,EC,Parallel GS,Female
2012-12-14,Steamboat,prings,NAC,Parallel GS,Male
2012-12-14,Steamboat,prings,NAC,Parallel GS,Female
2012-12-15,Steamboat,prings,NAC,Parallel Slalom,Male
2012-12-15,Steamboat,prings,NAC,Parallel Slalom,Female
2012-12-15,Racines/ratschings,ITA,EC,Parallel Slalom,Male
2012-12-15,Racines/ratschings,ITA,EC,Parallel Slalom,Female
2012-12-16,Racines/ratschings,ITA,EC,Parallel Slalom,Male
2012-12-16,Racines/ratschings,ITA,EC,Parallel Slalom,Female
2012-12-21,Carezza,ITA,WC,Parallel GS,Male
2012-12-21,Carezza,ITA,WC,Parallel GS,Female
2012-12-22,Radstadt,AUT,FIS,Giant Slalom,Male
2012-12-22,Radstadt,AUT,FIS,Giant Slalom,Female
2012-12-23,Radstadt,AUT,FIS,Giant Slalom,Male
2012-12-23,Radstadt,AUT,FIS,Giant Slalom,Female
2013-01-05,Giants,idg,NAC,Parallel GS,Male
2013-01-05,Giants,idg,NAC,Parallel GS,Female
2013-01-06,Giants,idg,NAC,Parallel Slalom,Male
2013-01-06,Giants,idg,NAC,Parallel Slalom,Female
2013-01-11,Bad,astei,WC,Parallel Slalom,Male
2013-01-11,Bad,astei,WC,Parallel Slalom,Female
2013-01-12,Bad,astei,WC,Parallel Slalom,Male
2013-01-12,Bad,astei,WC,Parallel Slalom,Female
2013-01-15,Dizin,IRI,FIS,Parallel GS,Male
2013-01-16,Dizin,IRI,FIS,Parallel Slalom,Male
2013-01-17,Stoneham,CAN,QUA,Slopestyle,Male
2013-01-18,Stoneham,CAN,WSC,Slopestyle,Male
2013-01-18,Stoneham,CAN,WSC,Slopestyle,Female
2013-01-18,Stoneham,CAN,QUA,Big Air,Male
2013-01-18,Stoneham,CAN,QUA,Slopestyle,Female
2013-01-19,Stoneham,CAN,WSC,Big Air,Male
2013-01-19,Stoneham,CAN,QUA,Halfpipe,Male
2013-01-19,Stoneham,CAN,QUA,Halfpipe,Female
2013-01-20,Stoneham,CAN,WSC,Halfpipe,Male
2013-01-20,Stoneham,CAN,WSC,Halfpipe,Female
2013-01-24,Stoneham,CAN,QUA,Snowboardcross,Male
2013-01-24,Stoneham,CAN,QUA,Snowboardcross,Female
2013-01-25,Stoneham,CAN,WSC,Parallel GS,Male
2013-01-25,Stoneham,CAN,WSC,Parallel GS,Female
2013-01-26,Stoneham,CAN,WSC,Snowboardcross,Male
2013-01-26,Stoneham,CAN,WSC,Snowboardcross,Female
2013-01-27,Stoneham,CAN,WSC,Parallel Slalom,Male
2013-01-27,Stoneham,CAN,WSC,Parallel Slalom,Female
2013-01-19,Vratna,,EC,Parallel GS,Male
2013-01-19,Vratna,,EC,Parallel GS,Female
2013-01-20,Vratna,,EC,Parallel GS,Male
2013-01-20,Vratna,,EC,Parallel GS,Female
2013-01-19,Le,elais,NAC,Parallel GS,Male
2013-01-19,Le,elais,NAC,Parallel GS,Female
2013-01-20,Le,elais,NAC,Parallel Slalom,Male
2013-01-20,Le,elais,NAC,Parallel Slalom,Female
2013-01-19,Seceda/s.,ristin,FIS,Giant Slalom,Male
2013-01-19,Seceda/s.,ristin,FIS,Giant Slalom,Female
2013-01-20,Seceda/s.,ristin,FIS,Giant Slalom,Male
2013-01-20,Seceda/s.,ristin,FIS,Giant Slalom,Female
2013-01-24,Oze,okur,FIS,Parallel Slalom,Male
2013-01-24,Oze,okur,FIS,Parallel Slalom,Female
2013-01-25,Oze,okur,FIS,Giant Slalom,Male
2013-01-25,Oze,okur,FIS,Giant Slalom,Female
2013-01-27,Oze,okur,FIS,Halfpipe,Male
2013-01-27,Oze,okur,FIS,Halfpipe,Female
2013-01-25,Adelboden,SUI,EC,Parallel GS,Male
2013-01-25,Adelboden,SUI,EC,Parallel GS,Female
2013-01-26,Adelboden,SUI,EC,Parallel GS,Male
2013-01-26,Adelboden,SUI,EC,Parallel GS,Female
2013-01-26,Rossfeld,GER,JUN,Giant Slalom,Male
2013-01-26,Rossfeld,GER,JUN,Slalom,Male
2013-01-26,Rossfeld,GER,JUN,Giant Slalom,Female
2013-01-26,Rossfeld,GER,JUN,Slalom,Female
2013-01-27,Rossfeld,GER,JUN,Giant Slalom,Male
2013-01-27,Rossfeld,GER,JUN,Slalom,Male
2013-01-27,Rossfeld,GER,JUN,Giant Slalom,Female
2013-01-27,Rossfeld,GER,JUN,Slalom,Female
2013-02-02,Sudelfeld,GER,WC,Parallel GS,Male
2013-02-02,Sudelfeld,GER,WC,Parallel GS,Female
2013-02-02,Lizzola-valbondione,ITA,FIS,Parallel Slalom,Male
2013-02-02,Lizzola-valbondione,ITA,FIS,Parallel Slalom,Female
2013-02-03,Lizzola-valbondione,ITA,FIS,Parallel Slalom,Male
2013-02-03,Lizzola-valbondione,ITA,FIS,Parallel Slalom,Female
2013-02-03,Blue,ountai,FIS,Parallel Slalom,Male
2013-02-03,Blue,ountai,FIS,Parallel Slalom,Female
2013-02-08,Rogla,SLO,WC,Parallel GS,Male
2013-02-08,Rogla,SLO,WC,Parallel GS,Female
2013-02-09,Chepelare,BUL,NC,Giant Slalom,Male
2013-02-09,Chepelare,BUL,NC,Giant Slalom,Female
2013-02-10,Chepelare,BUL,NC,Slalom,Male
2013-02-10,Chepelare,BUL,NC,Slalom,Female
2013-02-09,Marianske,azn,EC,Parallel Slalom,Male
2013-02-09,Marianske,azn,EC,Parallel Slalom,Female
2013-02-10,Marianske,azn,EC,Parallel Slalom,Male
2013-02-10,Marianske,azn,EC,Parallel Slalom,Female
2013-02-10,Sochi,RUS,QUA,Slopestyle,Male
2013-02-10,Sochi,RUS,QUA,Slopestyle,Female
2013-02-11,Sochi,RUS,WC,Slopestyle,Male
2013-02-11,Sochi,RUS,WC,Slopestyle,Female
2013-02-13,Sochi,RUS,QUA,Halfpipe,Male
2013-02-13,Sochi,RUS,QUA,Halfpipe,Female
2013-02-14,Sochi,RUS,WC,Halfpipe,Male
2013-02-14,Sochi,RUS,WC,Halfpipe,Female
2013-02-14,Sochi,RUS,WC,Parallel GS,Male
2013-02-14,Sochi,RUS,WC,Parallel GS,Female
2013-02-15,Sochi,RUS,WC,Parallel Slalom,Male
2013-02-15,Sochi,RUS,WC,Parallel Slalom,Female
2013-02-16,Sochi,RUS,QUA,Snowboardcross,Male
2013-02-16,Sochi,RUS,QUA,Snowboardcross,Female
2013-02-17,Sochi,RUS,WC,Snowboardcross,Male
2013-02-17,Sochi,RUS,WC,Snowboardcross,Female
2013-02-16,Lenzerheide,SUI,EC,Parallel Slalom,Male
2013-02-16,Lenzerheide,SUI,EC,Parallel Slalom,Female
2013-02-17,Lenzerheide,SUI,EC,Parallel Slalom,Male
2013-02-17,Lenzerheide,SUI,EC,Parallel Slalom,Female
2013-02-16,Darbandsar,IRI,FIS,Parallel GS,Male
2013-02-17,Darbandsar,IRI,FIS,Parallel Slalom,Male
2013-02-19,Predeal,ROU,EYOF,Snowboardcross,Male
2013-02-19,Predeal,ROU,EYOF,Snowboardcross,Female
