Date,Location,Country,Category,Discipline,Gender
2016-11-03,Landgraaf,NED,EC,Parallel Slalom,Male
2016-11-03,Landgraaf,NED,EC,Parallel Slalom,Female
2016-11-04,Landgraaf,NED,EC,Parallel Slalom,Male
2016-11-04,Landgraaf,NED,EC,Parallel Slalom,Female
2016-11-16,Landgraaf,NED,PARA,Slalom,Male
2016-11-16,Landgraaf,NED,PARA,Slalom,Female
2016-11-17,Landgraaf,NED,PARA,Slalom,Male
2016-11-17,Landgraaf,NED,PARA,Slalom,Female
2016-11-18,Landgraaf,NED,PARA,Slalom,Male
2016-11-18,Landgraaf,NED,PARA,Slalom,Female
2016-11-23,Khanty-mansiysk,RUS,FIS,Parallel GS,Male
2016-11-23,Khanty-mansiysk,RUS,FIS,Parallel GS,Female
2016-11-24,Khanty-mansiysk,RUS,FIS,Parallel Slalom,Male
2016-11-24,Khanty-mansiysk,RUS,FIS,Parallel Slalom,Female
2016-11-29,Snow,ing/Jackso,NAC,Parallel GS,Male
2016-11-29,Snow,ing/Jackso,NAC,Parallel GS,Female
2016-11-30,Snow,ing/Jackso,NAC,Parallel GS,Male
2016-11-30,Snow,ing/Jackso,NAC,Parallel GS,Female
2016-12-10,Hochfügen,GER,EC,Parallel GS,Male
2016-12-10,Hochfügen,GER,EC,Parallel GS,Female
2016-12-11,Hochfügen,GER,EC,Parallel GS,Male
2016-12-11,Hochfügen,GER,EC,Parallel GS,Female
2016-12-10,Haus,,JUN,Parallel GS,Male
2016-12-10,Haus,,JUN,Parallel GS,Female
2016-12-11,Haus,,JUN,Parallel GS,Male
2016-12-11,Haus,,JUN,Parallel GS,Female
2016-12-15,Carezza,ITA,WC,Parallel GS,Male
2016-12-15,Carezza,ITA,WC,Parallel GS,Female
2016-12-16,Buck,ill,NAC,Parallel Slalom,Male
2016-12-16,Buck,ill,NAC,Parallel Slalom,Female
2016-12-17,Buck,ill,NAC,Parallel Slalom,Male
2016-12-17,Buck,ill,NAC,Parallel Slalom,Female
2016-12-17,Buck,ill,JUN,Parallel Slalom,Male
2016-12-17,Buck,ill,JUN,Parallel Slalom,Female
2016-12-18,Buck,ill,NAC,Parallel Slalom,Male
2016-12-18,Buck,ill,NAC,Parallel Slalom,Female
2016-12-17,Cortina,'Ampezz,WC,Parallel Slalom,Male
2016-12-17,Cortina,'Ampezz,WC,Parallel Slalom,Female
2016-12-22,Erzurum/palandoken,TUR,FIS,Giant Slalom,Female
2016-12-22,Erzurum/palandoken,TUR,FIS,Giant Slalom,Male
2016-12-23,Erzurum/palandoken,TUR,FIS,Giant Slalom,Male
2016-12-23,Erzurum/palandoken,TUR,FIS,Giant Slalom,Female
2017-01-03,Dizin,IRI,FIS,Giant Slalom,Male
2017-01-03,Dizin,IRI,FIS,Giant Slalom,Female
2017-01-03,Dizin,IRI,PARA,Giant Slalom,Male
2017-01-03,Dizin,IRI,PARA,Giant Slalom,Female
2017-01-04,Dizin,IRI,FIS,Giant Slalom,Male
2017-01-04,Dizin,IRI,FIS,Giant Slalom,Female
2017-01-04,Dizin,IRI,PARA,Giant Slalom,Male
2017-01-04,Dizin,IRI,PARA,Giant Slalom,Female
2017-01-04,Goetschen,GER,JUN,Giant Slalom,Male
2017-01-04,Goetschen,GER,JUN,Giant Slalom,Female
2017-01-04,Le,elai,NAC,Parallel Slalom,Male
2017-01-04,Le,elai,NAC,Parallel Slalom,Female
2017-01-05,Le,elai,NAC,Parallel Slalom,Male
2017-01-05,Le,elai,NAC,Parallel Slalom,Female
2017-01-06,Le,elai,JUN,Parallel Slalom,Male
2017-01-06,Le,elai,JUN,Parallel Slalom,Female
2017-01-07,Gerlitzen,AUT,EC,Parallel GS,Male
2017-01-07,Gerlitzen,AUT,EC,Parallel GS,Female
2017-01-08,Gerlitzen,AUT,EC,Parallel GS,Male
2017-01-08,Gerlitzen,AUT,EC,Parallel GS,Female
2017-01-07,Dolni,orav,FIS,Parallel GS,Male
2017-01-07,Dolni,orav,FIS,Parallel GS,Female
2017-01-08,Dolni,orav,FIS,Parallel Slalom,Male
2017-01-08,Dolni,orav,JUN,Parallel Slalom,Male
2017-01-08,Dolni,orav,FIS,Parallel Slalom,Female
2017-01-08,Dolni,orav,JUN,Parallel Slalom,Female
2017-01-10,Bad,astei,WC,Parallel Slalom,Male
2017-01-10,Bad,astei,WC,Parallel Slalom,Female
2017-01-11,Bad,astei,WC,Parallel Slalom Team,Female
2017-01-14,Steamboat,pring,NAC,Parallel GS,Male
2017-01-14,Steamboat,pring,NAC,Parallel GS,Female
2017-01-15,Steamboat,pring,NAC,Parallel Slalom,Male
2017-01-15,Steamboat,pring,NAC,Parallel Slalom,Female
2017-01-14,Hochficht,AUT,NC,Parallel GS,Male
2017-01-14,Hochficht,AUT,NC,Parallel GS,Female
2017-01-15,Hochficht,AUT,NC,Parallel Slalom,Male
2017-01-15,Hochficht,AUT,NC,Parallel Slalom,Female
2017-01-19,Erzurum/palandoken,TUR,FIS,Parallel GS,Female
2017-01-19,Erzurum/palandoken,TUR,FIS,Parallel GS,Male
2017-01-20,Erzurum/palandoken,TUR,FIS,Parallel GS,Female
2017-01-20,Erzurum/palandoken,TUR,FIS,Parallel GS,Male
2017-01-20,Livigno,ITA,EC,Parallel GS,Male
2017-01-20,Livigno,ITA,EC,Parallel GS,Female
2017-01-21,Livigno,ITA,EC,Parallel GS,Male
2017-01-21,Livigno,ITA,EC,Parallel GS,Female
2017-01-21,Vysna,oc,JUN,Parallel Slalom,Male
2017-01-21,Vysna,oc,FIS,Parallel Slalom,Male
2017-01-21,Vysna,oc,JUN,Parallel Slalom,Female
2017-01-21,Vysna,oc,FIS,Parallel Slalom,Female
2017-01-22,Vysna,oc,JUN,Parallel GS,Male
2017-01-22,Vysna,oc,FIS,Parallel GS,Male
2017-01-22,Vysna,oc,JUN,Parallel GS,Female
2017-01-22,Vysna,oc,FIS,Parallel GS,Female
2017-01-28,Rogla,SLO,WC,Parallel GS,Male
2017-01-28,Rogla,SLO,WC,Parallel GS,Female
2017-01-28,Falkert,AUT,FIS,Slalom,Male
2017-01-28,Falkert,AUT,FIS,Slalom,Female
2017-01-29,Falkert,AUT,FIS,Slalom,Male
2017-01-29,Falkert,AUT,FIS,Slalom,Female
2017-01-30,Almaty,KAZ,UVS,Parallel GS,Female
2017-01-30,Almaty,KAZ,UVS,Parallel GS,Male
2017-01-31,Almaty,KAZ,UVS,Parallel Slalom,Female
2017-01-31,Almaty,KAZ,UVS,Parallel Slalom,Male
2017-02-02,Almaty,KAZ,UVS,Snowboardcross,Male
2017-02-02,Almaty,KAZ,UVS,Snowboardcross,Female
2017-02-05,Almaty,KAZ,UVS,Slopestyle,Female
2017-02-05,Almaty,KAZ,UVS,Slopestyle,Male
2017-02-07,Almaty,KAZ,UVS,Big Air,Female
2017-02-07,Almaty,KAZ,UVS,Big Air,Male
2017-02-04,Big,hit,PARA,Snowboardcross,Male
2017-02-04,Big,hit,PARA,Snowboardcross,Female
2017-02-07,Big,hit,PARA,Slalom,Male
2017-02-07,Big,hit,PARA,Slalom,Female
2017-01-31,Maribor,SLO,EC,Parallel GS,Male
2017-01-31,Maribor,SLO,EC,Parallel GS,Female
2017-02-01,Maribor,SLO,EC,Parallel GS,Male
2017-02-01,Maribor,SLO,EC,Parallel GS,Female
2017-01-31,Tochal,IRI,FIS,Giant Slalom,Male
2017-01-31,Tochal,IRI,FIS,Giant Slalom,Female
2017-02-01,Tochal,IRI,FIS,Slalom,Male
2017-02-01,Tochal,IRI,FIS,Slalom,Female
2017-02-02,Bansko,BUL,QUA,Snowboardcross,Male
2017-02-02,Bansko,BUL,QUA,Snowboardcross,Female
2017-02-03,Bansko,BUL,WC,Parallel GS,Male
2017-02-03,Bansko,BUL,WC,Parallel GS,Female
2017-02-04,Bansko,BUL,WC,Snowboardcross,Male
2017-02-04,Bansko,BUL,WC,Snowboardcross,Female
2017-02-05,Bansko,BUL,WC,Parallel GS,Male
2017-02-05,Bansko,BUL,WC,Parallel GS,Female
2017-02-04,Klinovec,CZE,FIS,Parallel GS,Male
2017-02-04,Klinovec,CZE,JUN,Parallel GS,Male
2017-02-04,Klinovec,CZE,FIS,Parallel GS,Female
2017-02-04,Klinovec,CZE,JUN,Parallel GS,Female
2017-02-05,Klinovec,CZE,FIS,Parallel Slalom,Male
2017-02-05,Klinovec,CZE,JUN,Parallel Slalom,Male
2017-02-05,Klinovec,CZE,FIS,Parallel Slalom,Female
2017-02-05,Klinovec,CZE,JUN,Parallel Slalom,Female
2017-02-05,Darbandsar,IRI,FIS,Slalom,Male
2017-02-05,Darbandsar,IRI,FIS,Slalom,Female
2017-02-06,Darbandsar,IRI,FIS,Slalom,Male
2017-02-06,Darbandsar,IRI,FIS,Slalom,Female
2017-02-09,Holiday,alle,NAC,Parallel GS,Male
2017-02-09,Holiday,alle,NAC,Parallel GS,Female
2017-02-10,Holiday,alle,NAC,Parallel GS,Male
2017-02-10,Holiday,alle,NAC,Parallel GS,Female
2017-02-11,Gosau,AUT,FIS,Parallel Slalom,Male
2017-02-11,Gosau,AUT,FIS,Parallel Slalom,Female
2017-02-12,Gosau,AUT,FIS,Parallel Slalom,Male
2017-02-12,Gosau,AUT,FIS,Parallel Slalom,Female
2017-02-12,Phoenix,yeongchan,WC,Parallel GS,Male
2017-02-12,Phoenix,yeongchan,WC,Parallel GS,Female
2017-02-13,Palandoken,,EYOF,Parallel GS,Male
2017-02-13,Palandoken,,EYOF,Parallel GS,Female
2017-02-15,Palandoken,,EYOF,Snowboardcross,Male
2017-02-15,Palandoken,,EYOF,Snowboardcross,Female
2017-02-16,Palandoken,,EYOF,Snowboardcross Team,Female
2017-02-13,Toronto,k,JUN,Parallel GS,Male
2017-02-13,Toronto,k,JUN,Parallel GS,Female
2017-02-14,Toronto,k,NAC,Parallel GS,Male
2017-02-14,Toronto,k,NAC,Parallel GS,Female
2017-02-15,Toronto,k,NAC,Parallel GS,Male
2017-02-15,Toronto,k,NAC,Parallel GS,Female
2017-02-14,La,olin,PARA,Snowboardcross,Male
2017-02-14,La,olin,PARA,Snowboardcross,Female
2017-02-15,La,olin,PARA,Snowboardcross,Male
2017-02-15,La,olin,PARA,Snowboardcross,Female
2017-02-17,La,olin,PARA,Slalom,Male
2017-02-17,La,olin,PARA,Slalom,Female
2017-02-18,La,olin,PARA,Slalom,Male
2017-02-18,La,olin,PARA,Slalom,Female
2017-02-18,Klinovec,CZE,WJC,Snowboardcross,Male
2017-02-18,Klinovec,CZE,WJC,Snowboardcross,Female
2017-02-19,Klinovec,CZE,WJC,Snowboardcross Team,Male
2017-02-19,Klinovec,CZE,WJC,Snowboardcross Team,Female
2017-02-20,Klinovec,CZE,WJC,Parallel GS,Male
2017-02-20,Klinovec,CZE,WJC,Parallel GS,Female
2017-02-21,Klinovec,CZE,WJC,Parallel Slalom,Male
2017-02-21,Klinovec,CZE,WJC,Parallel Slalom,Female
2017-02-19,Sapporo,JPN,FIS,Giant Slalom,Male
2017-02-19,Sapporo,JPN,FIS,Giant Slalom,Female
2017-02-20,Sapporo,JPN,FIS,Slalom,Male
2017-02-20,Sapporo,JPN,FIS,Slalom,Female
2017-02-23,Sundance,USA,PARA,Parallel Slalom,Male
2017-02-23,Sundance,USA,PARA,Parallel Slalom,Female
2017-02-24,Sundance,USA,PARA,Parallel Slalom,Male
2017-02-24,Sundance,USA,PARA,Parallel Slalom,Female
2017-02-25,Le,elai,FIS,Parallel GS,Male
2017-02-25,Le,elai,FIS,Parallel GS,Female
2017-02-25,Moscow-shukolovo,RUS,WC,Parallel Slalom,Male
2017-02-25,Moscow-shukolovo,RUS,WC,Parallel Slalom,Female
2017-02-25,Lenzerheide,SUI,EC,Parallel Slalom,Male
2017-02-25,Lenzerheide,SUI,EC,Parallel Slalom,Female
2017-02-26,Lenzerheide,SUI,EC,Parallel Slalom,Male
2017-02-26,Lenzerheide,SUI,EC,Parallel Slalom,Female
2017-02-25,Mzaar-kfardebian,LBN,FIS,Giant Slalom,Male
2017-02-25,Mzaar-kfardebian,LBN,FIS,Giant Slalom,Female
2017-02-26,Mzaar-kfardebian,LBN,FIS,Giant Slalom,Male
2017-02-26,Mzaar-kfardebian,LBN,FIS,Giant Slalom,Female
2017-03-01,Katashina/tokura,JPN,FIS,Giant Slalom,Male
2017-03-01,Katashina/tokura,JPN,FIS,Giant Slalom,Female
2017-03-02,Katashina/tokura,JPN,FIS,Slalom,Male
2017-03-02,Katashina/tokura,JPN,FIS,Slalom,Female
2017-03-03,Mount,t-Loui,FIS,Parallel GS,Male
2017-03-03,Mount,t-Loui,FIS,Parallel GS,Female
2017-03-03,Rosa,huto,FIS,Parallel Slalom,Male
2017-03-03,Rosa,huto,FIS,Parallel Slalom,Female
2017-03-04,Rosa,huto,FIS,Parallel GS,Male
2017-03-04,Rosa,huto,FIS,Parallel GS,Female
2017-03-04,Herlikovice,CZE,FIS,Parallel GS,Male
2017-03-04,Herlikovice,CZE,JUN,Parallel GS,Male
2017-03-04,Herlikovice,CZE,FIS,Parallel GS,Female
2017-03-04,Herlikovice,CZE,JUN,Parallel GS,Female
2017-03-05,Herlikovice,CZE,FIS,Parallel Slalom,Male
2017-03-05,Herlikovice,CZE,JUN,Parallel Slalom,Male
2017-03-05,Herlikovice,CZE,FIS,Parallel Slalom,Female
2017-03-05,Herlikovice,CZE,JUN,Parallel Slalom,Female
2017-03-04,Funes/villnoss,ITA,FIS,Giant Slalom,Male
2017-03-04,Funes/villnoss,ITA,FIS,Giant Slalom,Female
2017-03-05,Funes/villnoss,ITA,FIS,Giant Slalom,Male
