Date,Location,Country,Category,Discipline,Gender
1997-07-08,Valle,evad,FIS,Giant Slalom,Male
1997-07-08,Valle,evad,FIS,Giant Slalom,Female
1997-07-12,Valle,evad,FIS,Giant Slalom,Male
1997-07-12,Valle,evad,FIS,Giant Slalom,Female
1997-08-10,Mt.,ulle,FIS,Giant Slalom,Male
1997-08-10,Mt.,ulle,FIS,Giant Slalom,Female
1997-08-15,Valle,evad,FIS,Giant Slalom,Male
1997-08-18,Falls,ree,FIS,Giant Slalom,Male
1997-08-18,Falls,ree,FIS,Giant Slalom,Female
1997-08-20,Bariloche,ARG,FIS,Giant Slalom,Male
1997-08-20,Thredbo,AUS,FIS,Giant Slalom,Male
1997-08-20,Thredbo,AUS,FIS,Giant Slalom,Female
1997-08-27,Las,ena,FIS,Giant Slalom,Male
1997-09-01,Cardrona,NZL,FIS,Giant Slalom,Male
1997-09-01,Cardrona,NZL,FIS,Giant Slalom,Female
1997-09-03,Cardrona,NZL,FIS,Half Pipe,Male
1997-09-03,Cardrona,NZL,FIS,Half Pipe,Female
1997-10-25,Whakapapa,NZL,FIS,Giant Slalom,Male
1997-10-25,Whakapapa,NZL,FIS,Giant Slalom,Female
1997-11-13,Tignes,FRA,WC,Giant Slalom,Female
1997-11-14,Tignes,FRA,WC,Giant Slalom,Male
1997-11-15,Tignes,FRA,WC,Half Pipe,Male
1997-11-16,Tignes,FRA,WC,Half Pipe,Female
1997-11-20,Zell,,WC,Parallel Slalom,Male
1997-11-20,Zell,,WC,Parallel Slalom,Female
1997-11-21,Zell,,WC,Giant Slalom,Male
1997-11-22,Zell,,WC,Giant Slalom,Female
1997-11-29,Soelden,AUT,WC,Giant Slalom,Male
1997-11-29,Soelden,AUT,WC,Giant Slalom,Female
1997-11-30,Soelden,AUT,WC,Parallel Slalom,Male
1997-11-30,Soelden,AUT,WC,Parallel Slalom,Female
1997-12-05,Sestriere,ITA,WC,Parallel Slalom,Male
1997-12-05,Sestriere,ITA,WC,Parallel Slalom,Female
1997-12-06,Sestriere,ITA,WC,Snowboardcross,Male
1997-12-06,Sestriere,ITA,WC,Snowboardcross,Female
1997-12-07,Sestriere,ITA,WC,Giant Slalom,Female
1997-12-08,Sestriere,ITA,WC,Giant Slalom,Male
1997-12-11,"Whistler,",,WC,Super G,Male
1997-12-11,"Whistler,",,WC,Super G,Female
1997-12-12,"Whistler,",,WC,Giant Slalom,Male
1997-12-12,"Whistler,",,WC,Giant Slalom,Female
1997-12-13,"Whistler,",,WC,Halfpipe,Male
1997-12-13,"Whistler,",,WC,Halfpipe,Female
1997-12-14,"Whistler,",,WC,Snowboardcross,Male
1997-12-14,"Whistler,",,WC,Snowboardcross,Female
1997-12-18,Sugarloaf,USA,COC,Giant Slalom,Male
1997-12-18,Sugarloaf,USA,COC,Giant Slalom,Female
1997-12-20,Sugarloaf,USA,COC,Half Pipe,Male
1997-12-20,Sugarloaf,USA,COC,Half Pipe,Female
1997-12-20,Haus,,FIS,Parallel Slalom,Male
1997-12-20,Haus,,FIS,Parallel Slalom,Female
1997-12-21,Haus,,FIS,Giant Slalom,Male
1997-12-21,Haus,,FIS,Giant Slalom,Female
1997-12-20,Makomanai,JPN,FIS,Giant Slalom,Male
1997-12-20,Makomanai,JPN,FIS,Giant Slalom,Female
1997-12-21,Makomanai,JPN,FIS,Half Pipe,Male
1997-12-21,Makomanai,JPN,FIS,Half Pipe,Female
1997-12-21,Passo,onal,FIS,Giant Slalom,Male
1997-12-21,Passo,onal,FIS,Giant Slalom,Female
1998-01-03,Zakopane,POL,FIS,Giant Slalom,Male
1998-01-03,Zakopane,POL,FIS,Giant Slalom,Female
1998-01-04,Zakopane,POL,FIS,Giant Slalom,Male
1998-01-04,Zakopane,POL,FIS,Giant Slalom,Female
1998-01-03,Mautendorf,AUT,JUN,Giant Slalom,Male
1998-01-03,Mautendorf,AUT,Jun,Giant Slalom,Female
1998-01-05,Mautendorf,AUT,FIS,Giant Slalom,Male
1998-01-05,Mautendorf,AUT,FIS,Giant Slalom,Female
