Date,Location,Country,Category,Discipline,Gender
2013-11-07,Landgraaf,NED,FIS,Parallel Slalom,Male
2013-11-07,Landgraaf,NED,FIS,Parallel Slalom,Female
2013-11-08,Landgraaf,NED,FIS,Parallel Slalom,Male
2013-11-08,Landgraaf,NED,FIS,Parallel Slalom,Female
2013-11-11,Copper,ountain,NAC,Parallel GS,Male
2013-11-11,Copper,ountain,NAC,Parallel GS,Female
2013-11-12,Copper,ountain,NAC,Parallel GS,Male
2013-11-12,Copper,ountain,NAC,Parallel GS,Female
2013-11-14,Copper,ountain,NAC,Parallel Slalom,Male
2013-11-14,Copper,ountain,NAC,Parallel Slalom,Female
2013-11-15,Copper,ountain,NAC,Parallel Slalom,Male
2013-11-15,Copper,ountain,NAC,Parallel Slalom,Female
2013-11-23,Pfelders,ITA,FIS,Slalom,Male
2013-11-23,Pfelders,ITA,FIS,Slalom,Female
2013-11-24,Pfelders,ITA,FIS,Slalom,Male
2013-11-24,Pfelders,ITA,FIS,Slalom,Female
2013-12-07,Hochfügen,AUT,EC,Parallel GS,Male
2013-12-07,Hochfügen,AUT,EC,Parallel GS,Female
2013-12-08,Hochfügen,AUT,EC,Parallel GS,Male
2013-12-08,Hochfügen,AUT,EC,Parallel GS,Female
2013-12-12,Monte,ondon,UVS,Snowboardcross,Male
2013-12-12,Monte,ondon,UVS,Snowboardcross,Female
2013-12-17,Monte,ondon,UVS,Halfpipe,Male
2013-12-17,Monte,ondon,UVS,Halfpipe,Female
2013-12-19,Monte,ondon,UVS,Parallel GS,Male
2013-12-19,Monte,ondon,UVS,Parallel GS,Female
2013-12-21,Monte,ondon,UVS,Slopestyle,Male
2013-12-21,Monte,ondon,UVS,Slopestyle,Female
2013-12-13,Carezza,ITA,WC,Parallel GS,Male
2013-12-13,Carezza,ITA,WC,Parallel GS,Female
2013-12-14,Carezza,ITA,WC,Parallel Slalom,Male
2013-12-14,Carezza,ITA,WC,Parallel Slalom,Female
2013-12-18,Steamboat,prings,NAC,Parallel Slalom,Male
2013-12-18,Steamboat,prings,NAC,Parallel Slalom,Female
2013-12-19,Steamboat,prings,NAC,Parallel GS,Male
2013-12-19,Steamboat,prings,NAC,Parallel GS,Female
2013-12-21,Schönberg-lachtal,AUT,EC,Parallel Slalom,Male
2013-12-21,Schönberg-lachtal,AUT,EC,Parallel Slalom,Female
2013-12-22,Schönberg-lachtal,AUT,EC,Parallel Slalom,Male
2013-12-22,Schönberg-lachtal,AUT,EC,Parallel Slalom,Female
2014-01-03,Buck,ill,NAC,Parallel Slalom,Male
2014-01-03,Buck,ill,NAC,Parallel Slalom,Female
2014-01-04,Buck,ill,NAC,Parallel Slalom,Male
2014-01-04,Buck,ill,NAC,Parallel Slalom,Female
2014-01-05,Buck,ill,JUN,Parallel Slalom,Male
2014-01-05,Buck,ill,JUN,Parallel Slalom,Female
2014-01-05,Buck,ill,CHI,Parallel Slalom,Male
2014-01-05,Buck,ill,CHI,Parallel Slalom,Female
2014-01-06,Buck,ill,CHI,Parallel Slalom,Male
2014-01-06,Buck,ill,CHI,Parallel Slalom,Female
2014-01-06,Welli,ill,FIS,Parallel GS,Male
2014-01-06,Welli,ill,FIS,Parallel GS,Female
2014-01-07,Welli,ill,FIS,Parallel Slalom,Male
2014-01-07,Welli,ill,FIS,Parallel Slalom,Female
2014-01-08,Welli,ill,FIS,Halfpipe,Male
2014-01-08,Welli,ill,FIS,Halfpipe,Female
2014-01-09,Welli,ill,FIS,Slopestyle,Male
2014-01-09,Welli,ill,FIS,Slopestyle,Female
2014-01-10,Bad,astei,WC,Parallel Slalom,Male
2014-01-10,Bad,astei,WC,Parallel Slalom,Female
2014-01-12,Bad,astei,WC,Parallel Slalom,Male
2014-01-12,Bad,astei,WC,Parallel Slalom,Female
2014-01-18,Rogla,SLO,WC,Parallel GS,Male
2014-01-18,Rogla,SLO,WC,Parallel GS,Female
2014-01-20,Bokwang,hoeni,FIS,Parallel GS,Male
2014-01-20,Bokwang,hoeni,FIS,Parallel GS,Female
2014-01-21,Bokwang,hoeni,FIS,Parallel Slalom,Male
2014-01-21,Bokwang,hoeni,FIS,Parallel Slalom,Female
2014-01-21,Darbandsar,IRI,FIS,Giant Slalom,Male
2014-01-22,Darbandsar,IRI,FIS,Slalom,Male
2014-01-22,Holliday,alley,NAC,Parallel GS,Male
2014-01-22,Holliday,alley,NAC,Parallel GS,Female
2014-01-23,Holliday,alley,NAC,Parallel Slalom,Male
2014-01-23,Holliday,alley,NAC,Parallel Slalom,Female
2014-01-23,Oze,okur,FIS,Giant Slalom,Male
2014-01-23,Oze,okur,FIS,Giant Slalom,Female
2014-01-24,Oze,okur,FIS,Parallel Slalom,Male
2014-01-24,Oze,okur,FIS,Parallel Slalom,Female
2014-01-25,Lizzola,albondion,EC,Parallel Slalom,Male
2014-01-25,Lizzola,albondion,EC,Parallel Slalom,Female
2014-01-26,Lizzola,albondion,EC,Parallel Slalom,Male
2014-01-26,Lizzola,albondion,EC,Parallel Slalom,Female
2014-01-25,Hochficht,AUT,FIS,Giant Slalom,Male
2014-01-25,Hochficht,AUT,FIS,Giant Slalom,Female
2014-01-26,Hochficht,AUT,FIS,Giant Slalom,Male
2014-01-26,Hochficht,AUT,FIS,Giant Slalom,Female
2014-01-25,Ontario,CAN,NAC,Parallel GS,Male
2014-01-25,Ontario,CAN,NAC,Parallel GS,Female
2014-01-26,Ontario,CAN,NAC,Parallel Slalom,Male
2014-01-26,Ontario,CAN,NAC,Parallel Slalom,Female
2014-02-01,Sudelfeld,GER,WC,Parallel GS,Male
2014-02-01,Sudelfeld,GER,WC,Parallel GS,Female
2014-02-03,Shemshak,IRI,FIS,Giant Slalom,Male
2014-02-04,Shemshak,IRI,FIS,Slalom,Male
2014-02-06,Sochi,RUS,QUA,Slopestyle,Male
2014-02-06,Sochi,RUS,QUA,Slopestyle,Female
2014-02-08,Sochi,RUS,OWG,Slopestyle,Male
2014-02-09,Sochi,RUS,OWG,Slopestyle,Female
2014-02-11,Sochi,RUS,OWG,Halfpipe,Male
2014-02-12,Sochi,RUS,OWG,Halfpipe,Female
2014-02-16,Sochi,RUS,OWG,Snowboardcross,Female
2014-02-18,Sochi,RUS,OWG,Snowboardcross,Male
2014-02-19,Sochi,RUS,OWG,Parallel GS,Male
2014-02-19,Sochi,RUS,OWG,Parallel GS,Female
2014-02-22,Sochi,RUS,OWG,Parallel Slalom,Male
