Date,Location,Country,Category,Discipline,Gender
2005-08-05,Mt,ulle,NC,Parallel GS,Male
2005-08-05,Mt,ulle,NC,Parallel GS,Female
2005-08-06,Mt,ulle,NC,Halfpipe,Male
2005-08-06,Mt,ulle,NC,Halfpipe,Female
2005-08-07,Mt,ulle,NC,Snowboardcross,Male
2005-08-07,Mt,ulle,NC,Snowboardcross,Female
2005-08-31,Las,ena,SAC,Parallel GS,Male
2005-08-31,Las,ena,SAC,Parallel GS,Female
2005-09-01,Las,ena,SAC,Big Air,Male
2005-09-02,Las,ena,SAC,Snowboardcross,Male
2005-09-02,Las,ena,SAC,Snowboardcross,Female
2005-08-31,Las,ena,MAS,Parallel GS,Male
2005-08-31,Las,ena,MAS,Parallel GS,Female
2005-09-01,Las,ena,MAS,Big Air,Male
2005-09-02,Las,ena,MAS,Snowboardcross,Male
2005-09-02,Las,ena,MAS,Snowboardcross,Female
2005-10-07,Landgraaf,NED,WC,Parallel Slalom,Male
2005-10-07,Landgraaf,NED,WC,Parallel Slalom,Female
2005-10-15,Soelden,AUT,WC,Parallel GS,Female
2005-10-16,Soelden,AUT,WC,Parallel GS,Male
2005-11-21,Copper,ountai,NAC,Parallel GS,Male
2005-11-21,Copper,ountai,NAC,Parallel GS,Female
2005-11-22,Copper,ountai,NAC,Parallel GS,Male
2005-11-22,Copper,ountai,NAC,Parallel GS,Female
2005-11-23,Abzakovo,RUS,FIS,Parallel GS,Male
2005-11-23,Abzakovo,RUS,FIS,Parallel GS,Female
2005-11-24,Abzakovo,RUS,FIS,Parallel GS,Male
2005-11-24,Abzakovo,RUS,FIS,Parallel GS,Female
2005-11-25,Abzakovo,RUS,FIS,Parallel Slalom,Male
2005-11-25,Abzakovo,RUS,FIS,Parallel Slalom,Female
2005-12-03,Kuehtai,AUT,FIS,Parallel Slalom,Male
2005-12-03,Kuehtai,AUT,FIS,Parallel Slalom,Female
2005-12-04,Kuehtai,AUT,FIS,Parallel Slalom,Male
2005-12-04,Kuehtai,AUT,FIS,Parallel Slalom,Female
2005-12-10,Haus,,EC,Parallel GS,Male
2005-12-10,Haus,,EC,Parallel GS,Female
2005-12-11,Haus,,EC,Parallel GS,Male
2005-12-11,Haus,,EC,Parallel GS,Female
2005-12-17,Le,elais,WC,Parallel GS,Male
2005-12-17,Le,elais,WC,Halfpipe,Male
2005-12-17,Le,elais,WC,Parallel GS,Female
2005-12-17,Le,elais,WC,Halfpipe,Female
2005-12-18,Le,elais,WC,Parallel GS,Male
2005-12-18,Le,elais,WC,Parallel GS,Female
2005-12-17,Dombaas,NOR,FIS,Parallel Slalom,Male
2005-12-17,Dombaas,NOR,FIS,Parallel Slalom,Male
2005-12-17,Dombaas,NOR,FIS,Parallel Slalom,Female
2005-12-17,Dombaas,NOR,FIS,Parallel Slalom,Female
2005-12-18,Dombaas,NOR,FIS,Giant Slalom,Male
2005-12-18,Dombaas,NOR,FIS,Giant Slalom,Male
2005-12-18,Dombaas,NOR,FIS,Giant Slalom,Female
2005-12-18,Dombaas,NOR,FIS,Giant Slalom,Female
2005-12-17,Les,ngle,FIS,Parallel GS,Male
2005-12-17,Les,ngle,FIS,Parallel GS,Female
2005-12-18,Les,ngle,FIS,Parallel GS,Male
2005-12-18,Les,ngle,FIS,Parallel GS,Female
2005-12-18,St.,etersbur,EC,Big Air,Male
2005-12-18,St.,etersbur,EC,Big Air,Female
2005-12-19,St.,etersbur,EC,Parallel Slalom,Male
2005-12-19,St.,etersbur,EC,Parallel Slalom,Female
2005-12-20,St.,etersbur,EC,Parallel Slalom,Male
2005-12-20,St.,etersbur,EC,Parallel Slalom,Female
2005-12-20,Okemo,USA,NAC,Parallel GS,Male
2005-12-20,Okemo,USA,NAC,Parallel GS,Female
2005-12-21,Okemo,USA,NAC,Parallel GS,Male
